Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Sample Purge Flow,Balance Purge Flow, 
12.450000,4.430488,0.000000,264.210000,263.010000,0.000000,0.100000, 
12.466667,4.430452,0.000000,264.540000,263.350000,0.000000,0.100000, 
12.483333,4.430417,0.000000,264.880000,263.680000,0.000000,0.100000, 
12.500000,4.430381,0.000000,265.210000,264.020000,0.000000,0.100000, 
12.516667,4.430381,0.000000,265.540000,264.360000,0.000000,0.100000, 
12.533333,4.430346,0.000000,265.880000,264.690000,0.000000,0.100000, 
12.550000,4.430346,0.000000,266.210000,265.030000,0.000000,0.100000, 
12.566667,4.430346,0.000000,266.540000,265.370000,0.000000,0.100000, 
12.583333,4.430346,0.000000,266.880000,265.700000,0.000000,0.100000, 
12.600000,4.430310,0.000000,267.210000,266.030000,0.000000,0.100000, 
12.616667,4.430275,0.000000,267.540000,266.370000,0.000000,0.100000, 
12.633333,4.430239,0.000000,267.880000,266.710000,0.000000,0.100000, 
12.650000,4.430168,0.000000,268.210000,267.050000,0.000000,0.100000, 
12.666667,4.430133,0.000000,268.540000,267.380000,0.000000,0.100000, 
12.683333,4.430097,0.000000,268.880000,267.720000,0.000000,0.100000, 
12.700000,4.430062,0.000000,269.210000,268.040000,0.000000,0.100000, 
12.716667,4.430026,0.000000,269.540000,268.380000,0.000000,0.100000, 
12.733333,4.429991,0.000000,269.880000,268.720000,0.000000,0.100000, 
12.750000,4.429955,0.000000,270.210000,269.060000,0.000000,0.100000, 
12.766667,4.429920,0.000000,270.540000,269.390000,0.000000,0.100000, 
12.783333,4.429884,0.000000,270.880000,269.730000,0.000000,0.100000, 
12.800000,4.429849,0.000000,271.210000,270.060000,0.000000,0.100000, 
12.816667,4.429813,0.000000,271.540000,270.400000,0.000000,0.100000, 
12.833333,4.429778,0.000000,271.880000,270.730000,0.000000,0.100000, 
12.850000,4.429742,0.000000,272.210000,271.070000,0.000000,0.100000, 
12.866667,4.429742,0.000000,272.540000,271.410000,0.000000,0.100000, 
12.883333,4.429707,0.000000,272.880000,271.740000,0.000000,0.100000, 
12.900000,4.429707,0.000000,273.210000,272.070000,0.000000,0.100000, 
12.916667,4.429707,0.000000,273.540000,272.410000,0.000000,0.100000, 
12.933333,4.429671,0.000000,273.880000,272.740000,0.000000,0.100000, 
12.950000,4.429636,0.000000,274.210000,273.080000,0.000000,0.100000, 
12.966667,4.429600,0.000000,274.540000,273.420000,0.000000,0.100000, 
12.983333,4.429565,0.000000,274.880000,273.750000,0.000000,0.100000, 
13.000000,4.429565,0.000000,275.210000,274.090000,0.000000,0.100000, 
13.016667,4.429529,0.000000,275.540000,274.420000,0.000000,0.100000, 
13.033333,4.429494,0.000000,275.880000,274.750000,0.000000,0.100000, 
13.050000,4.429494,0.000000,276.210000,275.090000,0.000000,0.100000, 
13.066667,4.429494,0.000000,276.540000,275.440000,0.000000,0.100000, 
13.083333,4.429458,0.000000,276.880000,275.780000,0.000000,0.100000, 
13.100000,4.429458,0.000000,277.210000,276.110000,0.000000,0.100000, 
13.116667,4.429423,0.000000,277.540000,276.430000,0.000000,0.100000, 
13.133333,4.429387,0.000000,277.880000,276.760000,0.000000,0.100000, 
13.150000,4.429387,0.000000,278.210000,277.110000,0.000000,0.100000, 
13.166667,4.429387,0.000000,278.540000,277.440000,0.000000,0.100000, 
13.183333,4.429352,0.000000,278.880000,277.780000,0.000000,0.100000, 
13.200000,4.429352,0.000000,279.210000,278.120000,0.000000,0.100000, 
13.216667,4.429316,0.000000,279.540000,278.450000,0.000000,0.100000, 
13.233333,4.429316,0.000000,279.880000,278.780000,0.000000,0.100000, 
13.250000,4.429281,0.000000,280.210000,279.120000,0.000000,0.100000, 
13.266667,4.429281,0.000000,280.540000,279.460000,0.000000,0.100000, 
13.283333,4.429245,0.000000,280.880000,279.800000,0.000000,0.100000, 
13.300000,4.429210,0.000000,281.210000,280.130000,0.000000,0.100000, 
13.316667,4.429174,0.000000,281.540000,280.450000,0.000000,0.100000, 
13.333333,4.429139,0.000000,281.880000,280.790000,0.000000,0.100000, 
13.350000,4.429103,0.000000,282.210000,281.130000,0.000000,0.100000, 
13.366667,4.429103,0.000000,282.540000,281.480000,0.000000,0.100000, 
13.383333,4.429068,0.000000,282.880000,281.810000,0.000000,0.100000, 
13.400000,4.429032,0.000000,283.210000,282.140000,0.000000,0.100000, 
13.416667,4.429032,0.000000,283.540000,282.470000,0.000000,0.100000, 
13.433333,4.429032,0.000000,283.880000,282.810000,0.000000,0.100000, 
13.450000,4.429032,0.000000,284.210000,283.150000,0.000000,0.100000, 
13.466667,4.428997,0.000000,284.540000,283.490000,0.000000,0.100000, 
13.483333,4.428997,0.000000,284.880000,283.820000,0.000000,0.100000, 
13.500000,4.428961,0.000000,285.210000,284.150000,0.000000,0.100000, 
13.516667,4.428961,0.000000,285.540000,284.490000,0.000000,0.100000, 
13.533333,4.428961,0.000000,285.880000,284.830000,0.000000,0.100000, 
13.550000,4.428961,0.000000,286.210000,285.160000,0.000000,0.100000, 
13.566667,4.428926,0.000000,286.540000,285.490000,0.000000,0.100000, 
13.583333,4.428926,0.000000,286.880000,285.840000,0.000000,0.100000, 
13.600000,4.428890,0.000000,287.210000,286.170000,0.000000,0.100000, 
13.616667,4.428890,0.000000,287.540000,286.500000,0.000000,0.100000, 
13.633333,4.428890,0.000000,287.880000,286.830000,0.000000,0.100000, 
13.650000,4.428890,0.000000,288.210000,287.190000,0.000000,0.100000, 
13.666667,4.428890,0.000000,288.540000,287.520000,0.000000,0.100000, 
13.683333,4.428890,0.000000,288.880000,287.850000,0.000000,0.100000, 
13.700000,4.428890,0.000000,289.210000,288.170000,0.000000,0.100000, 
13.716667,4.428890,0.000000,289.540000,288.520000,0.000000,0.100000, 
13.733333,4.428890,0.000000,289.880000,288.850000,0.000000,0.100000, 
13.750000,4.428890,0.000000,290.210000,289.190000,0.000000,0.100000, 
13.766667,4.428890,0.000000,290.540000,289.520000,0.000000,0.100000, 
13.783333,4.428855,0.000000,290.880000,289.860000,0.000000,0.100000, 
13.800000,4.428855,0.000000,291.210000,290.190000,0.000000,0.100000, 
13.816667,4.428855,0.000000,291.540000,290.530000,0.000000,0.100000, 
13.833333,4.428819,0.000000,291.880000,290.870000,0.000000,0.100000, 
13.850000,4.428819,0.000000,292.210000,291.210000,0.000000,0.100000, 
13.866667,4.428819,0.000000,292.540000,291.540000,0.000000,0.100000, 
13.883333,4.428819,0.000000,292.880000,291.870000,0.000000,0.100000, 
13.900000,4.428819,0.000000,293.210000,292.210000,0.000000,0.100000, 
13.916667,4.428819,0.000000,293.540000,292.540000,0.000000,0.100000, 
13.933333,4.428819,0.000000,293.880000,292.880000,0.000000,0.100000, 
13.950000,4.428819,0.000000,294.210000,293.210000,0.000000,0.100000, 
13.966667,4.428819,0.000000,294.540000,293.550000,0.000000,0.100000, 
13.983333,4.428784,0.000000,294.880000,293.880000,0.000000,0.100000, 
14.000000,4.428784,0.000000,295.210000,294.220000,0.000000,0.100000, 
14.016667,4.428784,0.000000,295.540000,294.560000,0.000000,0.100000, 
14.033333,4.428784,0.000000,295.880000,294.890000,0.000000,0.100000, 
14.050000,4.428784,0.000000,296.210000,295.230000,0.000000,0.100000, 
14.066667,4.428784,0.000000,296.540000,295.560000,0.000000,0.100000, 
14.083333,4.428748,0.000000,296.880000,295.900000,0.000000,0.100000, 
14.100000,4.428713,0.000000,297.210000,296.230000,0.000000,0.100000, 
14.116667,4.428713,0.000000,297.540000,296.560000,0.000000,0.100000, 
14.133333,4.428677,0.000000,297.880000,296.900000,0.000000,0.100000, 
14.150000,4.428642,0.000000,298.210000,297.240000,0.000000,0.100000, 
14.166667,4.428642,0.000000,298.540000,297.580000,0.000000,0.100000, 
14.183333,4.428607,0.000000,298.880000,297.920000,0.000000,0.100000, 
14.200000,4.428607,0.000000,299.210000,298.250000,0.000000,0.100000, 
14.216667,4.428607,0.000000,299.540000,298.580000,0.000000,0.100000, 
14.233333,4.428607,0.000000,299.880000,298.920000,0.000000,0.100000, 
14.250000,4.428571,0.000000,300.210000,299.260000,0.000000,0.100000, 
14.266667,4.428571,0.000000,300.540000,299.590000,0.000000,0.100000, 
14.283333,4.428536,0.000000,300.880000,299.920000,0.000000,0.100000, 
14.300000,4.428500,0.000000,301.210000,300.260000,0.000000,0.100000, 
14.316667,4.428500,0.000000,301.540000,300.600000,0.000000,0.100000, 
14.333333,4.428465,0.000000,301.880000,300.940000,0.000000,0.100000, 
14.350000,4.428465,0.000000,302.210000,301.260000,0.000000,0.100000, 
14.366667,4.428429,0.000000,302.540000,301.600000,0.000000,0.100000, 
14.383333,4.428394,0.000000,302.880000,301.940000,0.000000,0.100000, 
14.400000,4.428394,0.000000,303.210000,302.270000,0.000000,0.100000, 
14.416667,4.428358,0.000000,303.540000,302.610000,0.000000,0.100000, 
14.433333,4.428323,0.000000,303.880000,302.940000,0.000000,0.100000, 
14.450000,4.428287,0.000000,304.210000,303.270000,0.000000,0.100000, 
14.466667,4.428287,0.000000,304.540000,303.610000,0.000000,0.100000, 
14.483333,4.428252,0.000000,304.880000,303.950000,0.000000,0.100000, 
14.500000,4.428252,0.000000,305.210000,304.280000,0.000000,0.100000, 
14.516667,4.428252,0.000000,305.540000,304.620000,0.000000,0.100000, 
14.533333,4.428252,0.000000,305.880000,304.950000,0.000000,0.100000, 
14.550000,4.428216,0.000000,306.210000,305.290000,0.000000,0.100000, 
14.566667,4.428216,0.000000,306.540000,305.630000,0.000000,0.100000, 
14.583333,4.428181,0.000000,306.880000,305.960000,0.000000,0.100000, 
14.600000,4.428145,0.000000,307.210000,306.290000,0.000000,0.100000, 
14.616667,4.428110,0.000000,307.540000,306.630000,0.000000,0.100000, 
14.633333,4.428074,0.000000,307.880000,306.970000,0.000000,0.100000, 
14.650000,4.428039,0.000000,308.210000,307.310000,0.000000,0.100000, 
14.666667,4.428003,0.000000,308.540000,307.640000,0.000000,0.100000, 
14.683333,4.427968,0.000000,308.880000,307.980000,0.000000,0.100000, 
14.700000,4.427932,0.000000,309.210000,308.300000,0.000000,0.100000, 
14.716667,4.427932,0.000000,309.540000,308.640000,0.000000,0.100000, 
14.733333,4.427897,0.000000,309.880000,308.980000,0.000000,0.100000, 
14.750000,4.427861,0.000000,310.210000,309.310000,0.000000,0.100000, 
14.766667,4.427861,0.000000,310.540000,309.650000,0.000000,0.100000, 
14.783333,4.427826,0.000000,310.880000,309.990000,0.000000,0.100000, 
14.800000,4.427826,0.000000,311.210000,310.310000,0.000000,0.100000, 
14.816667,4.427826,0.000000,311.540000,310.660000,0.000000,0.100000, 
14.833333,4.427790,0.000000,311.880000,310.990000,0.000000,0.100000, 
14.850000,4.427790,0.000000,312.210000,311.330000,0.000000,0.100000, 
14.866667,4.427755,0.000000,312.540000,311.660000,0.000000,0.100000, 
14.883333,4.427719,0.000000,312.880000,311.990000,0.000000,0.100000, 
14.900000,4.427684,0.000000,313.210000,312.330000,0.000000,0.100000, 
14.916667,4.427648,0.000000,313.540000,312.670000,0.000000,0.100000, 
14.933333,4.427613,0.000000,313.880000,313.010000,0.000000,0.100000, 
14.950000,4.427613,0.000000,314.210000,313.340000,0.000000,0.100000, 
14.966667,4.427577,0.000000,314.540000,313.670000,0.000000,0.100000, 
14.983333,4.427542,0.000000,314.880000,314.010000,0.000000,0.100000, 
15.000000,4.427542,0.000000,315.210000,314.350000,0.000000,0.100000, 
15.016667,4.427542,0.000000,315.540000,314.670000,0.000000,0.100000, 
15.033333,4.427506,0.000000,315.880000,315.020000,0.000000,0.100000, 
15.050000,4.427506,0.000000,316.210000,315.350000,0.000000,0.100000, 
15.066667,4.427506,0.000000,316.540000,315.680000,0.000000,0.100000, 
15.083333,4.427471,0.000000,316.880000,316.020000,0.000000,0.100000, 
15.100000,4.427471,0.000000,317.210000,316.350000,0.000000,0.100000, 
15.116667,4.427471,0.000000,317.540000,316.690000,0.000000,0.100000, 
15.133333,4.427435,0.000000,317.880000,317.030000,0.000000,0.100000, 
15.150000,4.427435,0.000000,318.210000,317.360000,0.000000,0.100000, 
15.166667,4.427400,0.000000,318.540000,317.700000,0.000000,0.100000, 
15.183333,4.427364,0.000000,318.880000,318.030000,0.000000,0.100000, 
15.200000,4.427293,0.000000,319.210000,318.360000,0.000000,0.100000, 
15.216667,4.427258,0.000000,319.540000,318.700000,0.000000,0.100000, 
15.233333,4.427187,0.000000,319.880000,319.040000,0.000000,0.100000, 
15.250000,4.427151,0.000000,320.210000,319.370000,0.000000,0.100000, 
15.266667,4.427080,0.000000,320.540000,319.700000,0.000000,0.100000, 
15.283333,4.427045,0.000000,320.880000,320.040000,0.000000,0.100000, 
15.300000,4.427009,0.000000,321.210000,320.390000,0.000000,0.100000, 
15.316667,4.426974,0.000000,321.540000,320.720000,0.000000,0.100000, 
15.333333,4.426938,0.000000,321.880000,321.050000,0.000000,0.100000, 
15.350000,4.426903,0.000000,322.210000,321.380000,0.000000,0.100000, 
15.366667,4.426832,0.000000,322.540000,321.720000,0.000000,0.100000, 
15.383333,4.426796,0.000000,322.880000,322.060000,0.000000,0.100000, 
15.400000,4.426761,0.000000,323.210000,322.390000,0.000000,0.100000, 
15.416667,4.426725,0.000000,323.540000,322.720000,0.000000,0.100000, 
15.433333,4.426690,0.000000,323.880000,323.060000,0.000000,0.100000, 
15.450000,4.426654,0.000000,324.210000,323.390000,0.000000,0.100000, 
15.466667,4.426619,0.000000,324.540000,323.740000,0.000000,0.100000, 
15.483333,4.426583,0.000000,324.880000,324.080000,0.000000,0.100000, 
15.500000,4.426548,0.000000,325.210000,324.390000,0.000000,0.100000, 
15.516667,4.426513,0.000000,325.540000,324.730000,0.000000,0.100000, 
15.533333,4.426477,0.000000,325.880000,325.070000,0.000000,0.100000, 
15.550000,4.426442,0.000000,326.210000,325.410000,0.000000,0.100000, 
15.566667,4.426442,0.000000,326.540000,325.750000,0.000000,0.100000, 
15.583333,4.426442,0.000000,326.880000,326.070000,0.000000,0.100000, 
15.600000,4.426406,0.000000,327.210000,326.400000,0.000000,0.100000, 
15.616667,4.426371,0.000000,327.540000,326.740000,0.000000,0.100000, 
15.633333,4.426335,0.000000,327.880000,327.080000,0.000000,0.100000, 
15.650000,4.426300,0.000000,328.210000,327.420000,0.000000,0.100000, 
15.666667,4.426264,0.000000,328.540000,327.750000,0.000000,0.100000, 
15.683333,4.426264,0.000000,328.880000,328.080000,0.000000,0.100000, 
15.700000,4.426229,0.000000,329.210000,328.430000,0.000000,0.100000, 
15.716667,4.426193,0.000000,329.540000,328.770000,0.000000,0.100000, 
15.733333,4.426158,0.000000,329.880000,329.090000,0.000000,0.100000, 
15.750000,4.426122,0.000000,330.210000,329.420000,0.000000,0.100000, 
15.766667,4.426087,0.000000,330.540000,329.760000,0.000000,0.100000, 
15.783333,4.426051,0.000000,330.880000,330.090000,0.000000,0.100000, 
15.800000,4.425980,0.000000,331.210000,330.430000,0.000000,0.100000, 
15.816667,4.425945,0.000000,331.540000,330.770000,0.000000,0.100000, 
15.833333,4.425909,0.000000,331.880000,331.100000,0.000000,0.100000, 
15.850000,4.425874,0.000000,332.210000,331.440000,0.000000,0.100000, 
15.866667,4.425803,0.000000,332.540000,331.770000,0.000000,0.100000, 
15.883333,4.425767,0.000000,332.880000,332.110000,0.000000,0.100000, 
15.900000,4.425696,0.000000,333.210000,332.440000,0.000000,0.100000, 
15.916667,4.425625,0.000000,333.540000,332.780000,0.000000,0.100000, 
15.933333,4.425554,0.000000,333.880000,333.110000,0.000000,0.100000, 
15.950000,4.425519,0.000000,334.210000,333.460000,0.000000,0.100000, 
15.966667,4.425448,0.000000,334.540000,333.790000,0.000000,0.100000, 
15.983333,4.425412,0.000000,334.880000,334.130000,0.000000,0.100000, 
16.000000,4.425341,0.000000,335.210000,334.450000,0.000000,0.100000, 
16.016667,4.425306,0.000000,335.540000,334.790000,0.000000,0.100000, 
16.033333,4.425270,0.000000,335.880000,335.130000,0.000000,0.100000, 
16.050000,4.425235,0.000000,336.210000,335.460000,0.000000,0.100000, 
16.066667,4.425235,0.000000,336.540000,335.800000,0.000000,0.100000, 
16.083333,4.425199,0.000000,336.880000,336.130000,0.000000,0.100000, 
16.100000,4.425164,0.000000,337.210000,336.460000,0.000000,0.100000, 
16.116667,4.425128,0.000000,337.540000,336.790000,0.000000,0.100000, 
16.133333,4.425093,0.000000,337.880000,337.130000,0.000000,0.100000, 
16.150000,4.425057,0.000000,338.210000,337.480000,0.000000,0.100000, 
16.166667,4.425022,0.000000,338.540000,337.820000,0.000000,0.100000, 
16.183333,4.424986,0.000000,338.880000,338.130000,0.000000,0.100000, 
16.200000,4.424915,0.000000,339.210000,338.470000,0.000000,0.100000, 
16.216667,4.424880,0.000000,339.540000,338.800000,0.000000,0.100000, 
16.233333,4.424844,0.000000,339.880000,339.150000,0.000000,0.100000, 
16.250000,4.424773,0.000000,340.210000,339.490000,0.000000,0.100000, 
16.266667,4.424738,0.000000,340.540000,339.820000,0.000000,0.100000, 
16.283333,4.424702,0.000000,340.880000,340.150000,0.000000,0.100000, 
16.300000,4.424631,0.000000,341.210000,340.480000,0.000000,0.100000, 
16.316667,4.424596,0.000000,341.540000,340.820000,0.000000,0.100000, 
16.333333,4.424560,0.000000,341.880000,341.160000,0.000000,0.100000, 
16.350000,4.424525,0.000000,342.210000,341.490000,0.000000,0.100000, 
16.366667,4.424454,0.000000,342.540000,341.820000,0.000000,0.100000, 
16.383333,4.424383,0.000000,342.880000,342.160000,0.000000,0.100000, 
16.400000,4.424312,0.000000,343.210000,342.500000,0.000000,0.100000, 
16.416667,4.424241,0.000000,343.540000,342.830000,0.000000,0.100000, 
16.433333,4.424170,0.000000,343.880000,343.170000,0.000000,0.100000, 
16.450000,4.424099,0.000000,344.210000,343.500000,0.000000,0.100000, 
16.466667,4.424028,0.000000,344.540000,343.830000,0.000000,0.100000, 
16.483333,4.423957,0.000000,344.880000,344.170000,0.000000,0.100000, 
16.500000,4.423886,0.000000,345.210000,344.510000,0.000000,0.100000, 
16.516667,4.423815,0.000000,345.540000,344.840000,0.000000,0.100000, 
16.533333,4.423744,0.000000,345.880000,345.170000,0.000000,0.100000, 
16.550000,4.423673,0.000000,346.210000,345.510000,0.000000,0.100000, 
16.566667,4.423602,0.000000,346.540000,345.850000,0.000000,0.100000, 
16.583333,4.423531,0.000000,346.880000,346.180000,0.000000,0.100000, 
16.600000,4.423425,0.000000,347.210000,346.510000,0.000000,0.100000, 
16.616667,4.423354,0.000000,347.540000,346.850000,0.000000,0.100000, 
16.633333,4.423247,0.000000,347.880000,347.180000,0.000000,0.100000, 
16.650000,4.423176,0.000000,348.210000,347.520000,0.000000,0.100000, 
16.666667,4.423105,0.000000,348.540000,347.860000,0.000000,0.100000, 
16.683333,4.423034,0.000000,348.880000,348.190000,0.000000,0.100000, 
16.700000,4.422928,0.000000,349.210000,348.520000,0.000000,0.100000, 
16.716667,4.422857,0.000000,349.540000,348.860000,0.000000,0.100000, 
16.733333,4.422750,0.000000,349.880000,349.200000,0.000000,0.100000, 
16.750000,4.422679,0.000000,350.210000,349.540000,0.000000,0.100000, 
16.766667,4.422608,0.000000,350.540000,349.870000,0.000000,0.100000, 
16.783333,4.422502,0.000000,350.880000,350.200000,0.000000,0.100000, 
16.800000,4.422431,0.000000,351.210000,350.540000,0.000000,0.100000, 
16.816667,4.422360,0.000000,351.540000,350.870000,0.000000,0.100000, 
16.833333,4.422289,0.000000,351.880000,351.200000,0.000000,0.100000, 
16.850000,4.422218,0.000000,352.210000,351.540000,0.000000,0.100000, 
16.866667,4.422183,0.000000,352.540000,351.880000,0.000000,0.100000, 
16.883333,4.422076,0.000000,352.880000,352.210000,0.000000,0.100000, 
16.900000,4.422005,0.000000,353.210000,352.540000,0.000000,0.100000, 
16.916667,4.421934,0.000000,353.540000,352.870000,0.000000,0.100000, 
16.933333,4.421863,0.000000,353.880000,353.220000,0.000000,0.100000, 
16.950000,4.421792,0.000000,354.210000,353.560000,0.000000,0.100000, 
16.966667,4.421721,0.000000,354.540000,353.890000,0.000000,0.100000, 
16.983333,4.421650,0.000000,354.880000,354.220000,0.000000,0.100000, 
17.000000,4.421579,0.000000,355.210000,354.540000,0.000000,0.100000, 
17.016667,4.421508,0.000000,355.540000,354.880000,0.000000,0.100000, 
17.033333,4.421437,0.000000,355.880000,355.230000,0.000000,0.100000, 
17.050000,4.421366,0.000000,356.210000,355.570000,0.000000,0.100000, 
17.066667,4.421295,0.000000,356.540000,355.900000,0.000000,0.100000, 
17.083333,4.421224,0.000000,356.880000,356.230000,0.000000,0.100000, 
17.100000,4.421153,0.000000,357.210000,356.560000,0.000000,0.100000, 
17.116667,4.421082,0.000000,357.540000,356.900000,0.000000,0.100000, 
17.133333,4.420976,0.000000,357.880000,357.230000,0.000000,0.100000, 
17.150000,4.420905,0.000000,358.210000,357.580000,0.000000,0.100000, 
17.166667,4.420798,0.000000,358.540000,357.910000,0.000000,0.100000, 
17.183333,4.420656,0.000000,358.880000,358.230000,0.000000,0.100000, 
17.200000,4.420550,0.000000,359.210000,358.560000,0.000000,0.100000, 
17.216667,4.420443,0.000000,359.540000,358.910000,0.000000,0.100000, 
17.233333,4.420337,0.000000,359.880000,359.240000,0.000000,0.100000, 
17.250000,4.420195,0.000000,360.210000,359.580000,0.000000,0.100000, 
17.266667,4.420089,0.000000,360.540000,359.910000,0.000000,0.100000, 
17.283333,4.419947,0.000000,360.880000,360.250000,0.000000,0.100000, 
17.300000,4.419840,0.000000,361.210000,360.580000,0.000000,0.100000, 
17.316667,4.419698,0.000000,361.540000,360.910000,0.000000,0.100000, 
17.333333,4.419556,0.000000,361.880000,361.250000,0.000000,0.100000, 
17.350000,4.419379,0.000000,362.210000,361.580000,0.000000,0.100000, 
17.366667,4.419237,0.000000,362.540000,361.920000,0.000000,0.100000, 
17.383333,4.419059,0.000000,362.880000,362.260000,0.000000,0.100000, 
17.400000,4.418917,0.000000,363.210000,362.590000,0.000000,0.100000, 
17.416667,4.418775,0.000000,363.540000,362.920000,0.000000,0.100000, 
17.433333,4.418633,0.000000,363.880000,363.260000,0.000000,0.100000, 
17.450000,4.418456,0.000000,364.210000,363.600000,0.000000,0.100000, 
17.466667,4.418314,0.000000,364.540000,363.930000,0.000000,0.100000, 
17.483333,4.418136,0.000000,364.880000,364.260000,0.000000,0.100000, 
17.500000,4.417995,0.000000,365.210000,364.600000,0.000000,0.100000, 
17.516667,4.417817,0.000000,365.540000,364.930000,0.000000,0.100000, 
17.533333,4.417640,0.000000,365.880000,365.280000,0.000000,0.100000, 
17.550000,4.417462,0.000000,366.210000,365.610000,0.000000,0.100000, 
17.566667,4.417320,0.000000,366.540000,365.930000,0.000000,0.100000, 
17.583333,4.417178,0.000000,366.880000,366.270000,0.000000,0.100000, 
17.600000,4.417001,0.000000,367.210000,366.610000,0.000000,0.100000, 
17.616667,4.416823,0.000000,367.540000,366.950000,0.000000,0.100000, 
17.633333,4.416646,0.000000,367.880000,367.280000,0.000000,0.100000, 
17.650000,4.416468,0.000000,368.210000,367.600000,0.000000,0.100000, 
17.666667,4.416291,0.000000,368.540000,367.950000,0.000000,0.100000, 
17.683333,4.416078,0.000000,368.880000,368.290000,0.000000,0.100000, 
17.700000,4.415901,0.000000,369.210000,368.620000,0.000000,0.100000, 
17.716667,4.415688,0.000000,369.540000,368.950000,0.000000,0.100000, 
17.733333,4.415510,0.000000,369.880000,369.290000,0.000000,0.100000, 
17.750000,4.415297,0.000000,370.210000,369.630000,0.000000,0.100000, 
17.766667,4.415084,0.000000,370.540000,369.960000,0.000000,0.100000, 
17.783333,4.414871,0.000000,370.880000,370.290000,0.000000,0.100000, 
17.800000,4.414658,0.000000,371.210000,370.620000,0.000000,0.100000, 
17.816667,4.414445,0.000000,371.540000,370.960000,0.000000,0.100000, 
17.833333,4.414197,0.000000,371.880000,371.290000,0.000000,0.100000, 
17.850000,4.413984,0.000000,372.210000,371.630000,0.000000,0.100000, 
17.866667,4.413736,0.000000,372.540000,371.960000,0.000000,0.100000, 
17.883333,4.413487,0.000000,372.880000,372.300000,0.000000,0.100000, 
17.900000,4.413203,0.000000,373.210000,372.630000,0.000000,0.100000, 
17.916667,4.412955,0.000000,373.540000,372.960000,0.000000,0.100000, 
17.933333,4.412706,0.000000,373.880000,373.300000,0.000000,0.100000, 
17.950000,4.412458,0.000000,374.210000,373.640000,0.000000,0.100000, 
17.966667,4.412174,0.000000,374.540000,373.970000,0.000000,0.100000, 
17.983333,4.411890,0.000000,374.880000,374.310000,0.000000,0.100000, 
18.000000,4.411606,0.000000,375.210000,374.640000,0.000000,0.100000, 
18.016667,4.411322,0.000000,375.540000,374.980000,0.000000,0.100000, 
18.033333,4.411003,0.000000,375.880000,375.310000,0.000000,0.100000, 
18.050000,4.410719,0.000000,376.210000,375.650000,0.000000,0.100000, 
18.066667,4.410399,0.000000,376.540000,375.980000,0.000000,0.100000, 
18.083333,4.410080,0.000000,376.880000,376.320000,0.000000,0.100000, 
18.100000,4.409725,0.000000,377.210000,376.650000,0.000000,0.100000, 
18.116667,4.409370,0.000000,377.540000,376.980000,0.000000,0.100000, 
18.133333,4.409015,0.000000,377.880000,377.320000,0.000000,0.100000, 
18.150000,4.408660,0.000000,378.210000,377.660000,0.000000,0.100000, 
18.166667,4.408305,0.000000,378.540000,377.990000,0.000000,0.100000, 
18.183333,4.407915,0.000000,378.880000,378.320000,0.000000,0.100000, 
18.200000,4.407560,0.000000,379.210000,378.660000,0.000000,0.100000, 
18.216667,4.407170,0.000000,379.540000,379.000000,0.000000,0.100000, 
18.233333,4.406744,0.000000,379.880000,379.330000,0.000000,0.100000, 
18.250000,4.406353,0.000000,380.210000,379.660000,0.000000,0.100000, 
18.266667,4.405927,0.000000,380.540000,379.990000,0.000000,0.100000, 
18.283333,4.405501,0.000000,380.880000,380.330000,0.000000,0.100000, 
18.300000,4.405040,0.000000,381.210000,380.670000,0.000000,0.100000, 
18.316667,4.404579,0.000000,381.540000,381.010000,0.000000,0.100000, 
18.333333,4.404082,0.000000,381.880000,381.330000,0.000000,0.100000, 
18.350000,4.403620,0.000000,382.210000,381.670000,0.000000,0.100000, 
18.366667,4.403124,0.000000,382.540000,382.000000,0.000000,0.100000, 
18.383333,4.402591,0.000000,382.870000,382.350000,0.000000,0.100000, 
18.400000,4.402059,0.000000,383.210000,382.680000,0.000000,0.100000, 
18.416667,4.401526,0.000000,383.540000,383.000000,0.000000,0.100000, 
18.433333,4.400959,0.000000,383.880000,383.340000,0.000000,0.100000, 
18.450000,4.400391,0.000000,384.210000,383.680000,0.000000,0.100000, 
18.466667,4.399787,0.000000,384.540000,384.020000,0.000000,0.100000, 
18.483333,4.399148,0.000000,384.880000,384.350000,0.000000,0.100000, 
18.500000,4.398510,0.000000,385.210000,384.680000,0.000000,0.100000, 
18.516667,4.397871,0.000000,385.540000,385.010000,0.000000,0.100000, 
18.533333,4.397232,0.000000,385.870000,385.360000,0.000000,0.100000, 
18.550000,4.396558,0.000000,386.210000,385.690000,0.000000,0.100000, 
18.566667,4.395883,0.000000,386.540000,386.020000,0.000000,0.100000, 
18.583333,4.395173,0.000000,386.870000,386.360000,0.000000,0.100000, 
18.600000,4.394428,0.000000,387.210000,386.690000,0.000000,0.100000, 
18.616667,4.393647,0.000000,387.540000,387.020000,0.000000,0.100000, 
18.633333,4.392866,0.000000,387.880000,387.360000,0.000000,0.100000, 
18.650000,4.392050,0.000000,388.210000,387.690000,0.000000,0.100000, 
18.666667,4.391198,0.000000,388.540000,388.030000,0.000000,0.100000, 
18.683333,4.390347,0.000000,388.880000,388.360000,0.000000,0.100000, 
18.700000,4.389459,0.000000,389.210000,388.690000,0.000000,0.100000, 
